p,lambda,alpha,K_structure,solver,starting_point,tolerance,m,status,time,f_end,error
200,0.1,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,10,ok,1.721,163.96660534185673,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,1,ok,1.7599999999999998,188.57412730663145,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,2,ok,1.7420000000000009,188.57412730663145,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,3,ok,1.6789999999999985,188.57412730663145,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,4,ok,1.7119999999999997,188.57412730663145,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,5,ok,1.7110000000000003,188.57412730663145,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,6,ok,1.7150000000000016,188.57412730663145,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,7,ok,1.6019999999999968,188.57412730663145,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,8,ok,1.6330000000000027,188.57412730663145,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,9,ok,1.7179999999999964,188.57412730663145,NA
200,0.2,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,10,ok,1.6020000000000039,188.57412730663145,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,1,ok,1.0100000000000051,167.05407890395892,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,2,ok,1.0459999999999994,167.05407890395892,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,3,ok,0.9979999999999976,167.05407890395892,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,4,ok,1.009999999999998,167.05407890395892,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,5,ok,1.0330000000000013,167.05407890395892,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,6,ok,1.0279999999999987,167.05407890395892,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,7,ok,0.8620000000000232,167.05407890395892,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,8,ok,0.8790000000000191,167.05407890395892,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,9,ok,0.8559999999999945,167.05407890395892,NA
200,0.1,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,10,ok,0.8589999999999804,167.05407890395892,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,1,ok,0.8690000000000282,169.29222414379896,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,2,ok,0.867999999999995,169.29222414379896,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,3,ok,0.8799999999999955,169.29222414379896,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,4,ok,0.8720000000000141,169.29222414379896,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,5,ok,0.9119999999999777,169.29222414379896,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,6,ok,0.8839999999999577,169.29222414379896,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,7,ok,0.8730000000000047,169.29222414379896,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,8,ok,0.8669999999999902,169.29222414379896,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,9,ok,0.7560000000000002,169.29222414379896,NA
200,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,10,ok,0.7469999999999999,169.29222414379896,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,1,ok,29.817000000000007,146.1522586532408,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,2,ok,29.937000000000012,146.1522586532408,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,3,ok,30.397000000000006,146.1522586532408,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,4,ok,29.963000000000008,146.1522586532408,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,5,ok,30.391000000000005,146.1522586532408,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,6,ok,30.14999999999999,146.1522586532408,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,7,ok,30.989000000000004,146.1522586532408,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,8,ok,30.981000000000023,146.1522586532408,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,9,ok,30.284999999999997,146.1522586532408,NA
200,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,10,ok,30.484999999999985,146.1522586532408,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,1,ok,24.601,159.60513167157765,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,2,ok,24.393999999999977,159.60513167157765,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,3,ok,24.60900000000001,159.60513167157765,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,4,ok,24.647999999999996,159.60513167157765,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,5,ok,24.674000000000007,159.60513167157765,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,6,ok,24.48599999999999,159.60513167157765,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,7,ok,25.990000000000002,159.60513167157765,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,8,ok,25.574000000000005,159.60513167157765,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,9,ok,25.966,159.60513167157765,NA
200,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,10,ok,25.955000000000002,159.60513167157765,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,1,ok,15.491999999999999,156.35691170668287,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,2,ok,15.494,156.35691170668287,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,3,ok,15.495000000000001,156.35691170668287,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,4,ok,15.529,156.35691170668287,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,5,ok,15.285000000000004,156.35691170668287,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,6,ok,15.091999999999999,156.35691170668287,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,7,ok,15.046,156.35691170668287,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,8,ok,14.639000000000003,156.35691170668287,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,9,ok,14.710999999999999,156.35691170668287,NA
200,0.1,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,10,ok,14.862000000000002,156.35691170668287,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,1,ok,12.931000000000004,161.00734395979956,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,2,ok,13.091000000000001,161.00734395979956,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,3,ok,13.006999999999998,161.00734395979956,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,4,ok,13.032000000000004,161.00734395979956,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,5,ok,12.219000000000051,161.00734395979956,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,6,ok,12.373999999999967,161.00734395979956,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,7,ok,12.588999999999999,161.00734395979956,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,8,ok,12.703999999999951,161.00734395979956,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,9,ok,12.734000000000037,161.00734395979956,NA
200,0.2,0.5,random,pcglassoFast_Primal,C,9.999999999999982e-9,10,ok,12.638000000000034,161.00734395979956,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,52.726,68.66445700782455,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,52.634000000000015,68.66445700782455,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,3,ok,52.718999999999994,68.66445700782455,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,4,ok,52.97199999999998,68.66445700782455,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,5,ok,53.013000000000005,68.66445700782455,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,6,ok,52.60900000000001,68.66445700782455,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,7,ok,51.69700000000002,68.66445700782455,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,8,ok,51.554000000000016,68.66445700782455,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,9,ok,52.40099999999998,68.66445700782455,NA
200,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,10,ok,52.746999999999986,68.66445700782455,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,7.231000000000009,72.1159406525806,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,7.177000000000007,72.1159406525806,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,3,ok,7.292000000000002,72.1159406525806,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,4,ok,7.272999999999996,72.1159406525806,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,5,ok,7.415999999999997,72.1159406525806,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,6,ok,7.4150000000000205,72.1159406525806,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,7,ok,7.157999999999987,72.1159406525806,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,8,ok,6.99199999999999,72.1159406525806,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,9,ok,7.185000000000002,72.1159406525806,NA
200,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,10,ok,7.131,72.1159406525806,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,231.211,107.79923023719005,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,230.257,107.79923023719005,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,3,ok,230.02,107.79923023719005,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,4,ok,230.246,107.79923023719005,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,5,ok,231.218,107.79923023719005,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,6,ok,232.187,107.79923023719005,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,7,ok,231.783,107.79923023719005,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,8,ok,231.879,107.79923023719005,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,9,ok,231.574,107.79923023719005,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,10,ok,231.75900000000001,107.79923023719005,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,4.731999999999999,110.60045643576814,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,4.891999999999996,110.60045643576814,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,3,ok,4.136000000000003,110.60045643576814,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,4,ok,4.022999999999996,110.60045643576814,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,5,ok,4.573999999999998,110.60045643576814,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,6,ok,4.072000000000003,110.60045643576814,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,7,ok,4.123000000000005,110.60045643576814,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,8,ok,4.198,110.60045643576814,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,9,ok,3.9649999999999963,110.60045643576814,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,10,ok,3.972999999999999,110.60045643576814,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.5209999999999937,197.26435206529254,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.5679999999999978,197.26435206529254,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,3,ok,0.4159999999999968,197.26435206529254,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,4,ok,0.4159999999999968,197.26435206529254,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,5,ok,0.7509999999999764,197.26435206529254,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,6,ok,0.6730000000000018,197.26435206529254,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,7,ok,0.4449999999999932,197.26435206529254,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,8,ok,0.41100000000000136,197.26435206529254,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,9,ok,0.29199999999997317,197.26435206529254,NA
200,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,10,ok,0.29200000000003,197.26435206529254,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.2580000000000382,199.87192103429246,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.26200000000000045,199.87192103429246,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,3,ok,0.38299999999998136,199.87192103429246,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,4,ok,0.41800000000000637,199.87192103429246,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,5,ok,0.2560000000000002,199.87192103429246,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,6,ok,0.25799999999998136,199.87192103429246,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,7,ok,0.37700000000000955,199.87192103429246,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,8,ok,0.3780000000000143,199.87192103429246,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,9,ok,0.4029999999999916,199.87192103429246,NA
200,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,10,ok,0.44599999999999795,199.87192103429246,NA
200,0.1,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.29400000000001114,169.31078643560028,NA
200,0.1,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.29300000000000637,169.31078643560028,NA
200,0.1,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,3,ok,0.29400000000001114,169.31078643560028,NA
200,0.1,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,4,ok,0.29699999999999704,169.31078643560028,NA
200,0.1,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,5,ok,0.42099999999999227,169.31078643560028,NA
