p,lambda,alpha,K_structure,solver,starting_point,tolerance,time_trimmed_mean,f_end
10,0.2,0,hub_1,pcglasso,C,8.11130830789687e-4,0.002675000000090222,4.706779805039407
10,0.2,0,hub_1,pcglasso,C,0.002848035868435802,0.0024500000001353326,4.856067640155526
10,0.2,0,hub_1,pcglasso,C,0.010000000000000004,0.0028375000001233273,4.856067640155526
10,0.2,0,hub_1,pcglasso,I,9.999999999999982e-9,0.06841250000004492,3.179966933985726
10,0.2,0,hub_1,pcglasso,I,3.5111917342151263e-8,0.04941250000006221,3.1799670755728013
10,0.2,0,hub_1,pcglasso,I,1.2328467394420646e-7,0.041762500000072575,3.179967618491107
10,0.2,0,hub_1,pcglasso,I,4.328761281083054e-7,0.03917500000006839,3.1799709991195004
10,0.2,0,hub_1,pcglasso,I,1.5199110829529328e-6,0.03206249999996089,3.1799951082327578
10,0.2,0,hub_1,pcglasso,I,5.336699231206308e-6,0.024787500000047657,3.1803170502417872
10,0.2,0,hub_1,pcglasso,I,1.873817422860384e-5,0.014437500000235559,3.1857896586973986
10,0.2,0,hub_1,pcglasso,I,6.579332246575681e-5,0.006975000000034015,3.2584294827947193
10,0.2,0,hub_1,pcglasso,I,2.310129700083161e-4,0.003712500000210639,3.56475065021571
10,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,0.0020000000002028174,4.538600069888651
10,0.2,0,hub_1,pcglasso,I,0.002848035868435802,0.0019499999999425198,4.733809331172815
10,0.2,0,hub_1,pcglasso,I,0.010000000000000004,0.0020125000000007277,4.72707914939946
10,0.2,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,0.13703750000011042,3.179967553372775
10,0.2,0,hub_1,pcglassoFast_Dual,C,3.5111917342151263e-8,0.11647499999999127,3.179967082058827
10,0.2,0,hub_1,pcglassoFast_Dual,C,1.2328467394420646e-7,0.09800000000009276,3.1799671214444323
10,0.2,0,hub_1,pcglassoFast_Dual,C,4.328761281083054e-7,0.07434999999986758,3.1800165031625127
10,0.2,0,hub_1,pcglassoFast_Dual,C,1.5199110829529328e-6,0.07583749999996599,3.1799696950056995
10,0.2,0,hub_1,pcglassoFast_Dual,C,5.336699231206308e-6,0.05552500000001146,3.1801584063566977
10,0.2,0,hub_1,pcglassoFast_Dual,C,1.873817422860384e-5,0.04734999999991487,3.1800032669013527
10,0.2,0,hub_1,pcglassoFast_Dual,C,6.579332246575681e-5,0.029262500000095316,3.180079633639396
10,0.2,0,hub_1,pcglassoFast_Dual,C,2.310129700083161e-4,0.018812499999989997,3.185002988554914
10,0.2,0,hub_1,pcglassoFast_Dual,C,8.11130830789687e-4,0.017900000000031467,3.18178034442832
10,0.2,0,hub_1,pcglassoFast_Dual,C,0.002848035868435802,0.010312499999918146,3.198484468687474
10,0.2,0,hub_1,pcglassoFast_Dual,C,0.010000000000000004,0.007537500000012187,3.203242990311335
10,0.2,0,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,0.14648749999998928,3.179966951059093
10,0.2,0,hub_1,pcglassoFast_Dual,I,3.5111917342151263e-8,0.1245374999998603,3.1799680769921523
10,0.2,0,hub_1,pcglassoFast_Dual,I,1.2328467394420646e-7,0.11206250000009277,3.1799670872645303
10,0.2,0,hub_1,pcglassoFast_Dual,I,4.328761281083054e-7,0.0907999999999447,3.179967689214128
10,0.2,0,hub_1,pcglassoFast_Dual,I,1.5199110829529328e-6,0.08168750000013461,3.179969544731049
10,0.2,0,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,0.07042500000018208,3.1799785326802548
10,0.2,0,hub_1,pcglassoFast_Dual,I,1.873817422860384e-5,0.05826250000002346,3.1800069336126553
10,0.2,0,hub_1,pcglassoFast_Dual,I,6.579332246575681e-5,0.03450000000009368,3.186499372919315
10,0.2,0,hub_1,pcglassoFast_Dual,I,2.310129700083161e-4,0.030474999999978537,3.180374270303469
10,0.2,0,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,0.013937500000042746,3.218580033436757
10,0.2,0,hub_1,pcglassoFast_Dual,I,0.002848035868435802,0.013587500000107866,3.218580033436757
10,0.2,0,hub_1,pcglassoFast_Dual,I,0.010000000000000004,0.009012500000039836,3.2429489287507756
10,0.2,0,hub_1,pcglassoFast_Primal,C,9.999999999999982e-9,0.1655374999999367,3.1799673233709407
10,0.2,0,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,0.14270000000005895,3.1799683360197064
10,0.2,0,hub_1,pcglassoFast_Primal,C,1.2328467394420646e-7,0.12141249999992851,3.1799716934042475
10,0.2,0,hub_1,pcglassoFast_Primal,C,4.328761281083054e-7,0.1027250000000322,3.179974791469988
10,0.2,0,hub_1,pcglassoFast_Primal,C,1.5199110829529328e-6,0.08992499999990286,3.1799765069076695
10,0.2,0,hub_1,pcglassoFast_Primal,C,5.336699231206308e-6,0.07482500000014625,3.179983936831842
10,0.2,0,hub_1,pcglassoFast_Primal,C,1.873817422860384e-5,0.06133749999996781,3.179992581397657
10,0.2,0,hub_1,pcglassoFast_Primal,C,6.579332246575681e-5,0.05208750000010696,3.180044507291892
10,0.2,0,hub_1,pcglassoFast_Primal,C,2.310129700083161e-4,0.04099999999993997,3.1802351580137533
10,0.2,0,hub_1,pcglassoFast_Primal,C,8.11130830789687e-4,0.025150000000007822,3.1813118737109813
10,0.2,0,hub_1,pcglassoFast_Primal,C,0.002848035868435802,0.019175000000018372,3.1835604702072753
10,0.2,0,hub_1,pcglassoFast_Primal,C,0.010000000000000004,0.012412499999823013,3.1977681518647962
10,0.2,0,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,0.12599999999983993,3.179967328659454
10,0.2,0,hub_1,pcglassoFast_Primal,I,3.5111917342151263e-8,0.1049250000000029,3.179968320245233
10,0.2,0,hub_1,pcglassoFast_Primal,I,1.2328467394420646e-7,0.08088749999994889,3.1799715315460153
10,0.2,0,hub_1,pcglassoFast_Primal,I,4.328761281083054e-7,0.06481250000008458,3.179975420002343
10,0.2,0,hub_1,pcglassoFast_Primal,I,1.5199110829529328e-6,0.0568625000000111,3.1799766153564
10,0.2,0,hub_1,pcglassoFast_Primal,I,5.336699231206308e-6,0.045975000000271396,3.179983772355594
10,0.2,0,hub_1,pcglassoFast_Primal,I,1.873817422860384e-5,0.03947500000010677,3.1799929199726655
10,0.2,0,hub_1,pcglassoFast_Primal,I,6.579332246575681e-5,0.030912499999840293,3.1800671373660574
10,0.2,0,hub_1,pcglassoFast_Primal,I,2.310129700083161e-4,0.02220000000024811,3.1803445935122343
10,0.2,0,hub_1,pcglassoFast_Primal,I,8.11130830789687e-4,0.01787500000007185,3.180957332771881
10,0.2,0,hub_1,pcglassoFast_Primal,I,0.002848035868435802,0.01252500000002783,3.1848513042774864
10,0.2,0,hub_1,pcglassoFast_Primal,I,0.010000000000000004,0.00838749999995798,3.1991745827200258
10,0.2,0,random,pcglasso,C,9.999999999999982e-9,0.022862499999996545,7.329991614054646
10,0.2,0,random,pcglasso,C,3.5111917342151263e-8,0.02055000000016207,7.329991619388933
10,0.2,0,random,pcglasso,C,1.2328467394420646e-7,0.017625000000089132,7.329991866899782
10,0.2,0,random,pcglasso,C,4.328761281083054e-7,0.01377500000019154,7.3299951555277065
10,0.2,0,random,pcglasso,C,1.5199110829529328e-6,0.011725000000069485,7.33001672901427
10,0.2,0,random,pcglasso,C,5.336699231206308e-6,0.009712499999977808,7.330129449924204
10,0.2,0,random,pcglasso,C,1.873817422860384e-5,0.0073124999999663485,7.33127949844058
10,0.2,0,random,pcglasso,C,6.579332246575681e-5,0.00487499999994725,7.345712319605733
10,0.2,0,random,pcglasso,C,2.310129700083161e-4,0.0026250000000345606,7.532930723767011
10,0.2,0,random,pcglasso,C,8.11130830789687e-4,0.001724999999987631,7.796519869026379
10,0.2,0,random,pcglasso,C,0.002848035868435802,0.0018499999999221472,8.354387499499085
10,0.2,0,random,pcglasso,C,0.010000000000000004,0.002100000000154978,8.354387499499085
10,0.2,0,random,pcglasso,I,9.999999999999982e-9,0.025324999999998,7.329991613525456
10,0.2,0,random,pcglasso,I,3.5111917342151263e-8,0.022074999999949795,7.329991618080966
10,0.2,0,random,pcglasso,I,1.2328467394420646e-7,0.018337499999961437,7.329991829611063
10,0.2,0,random,pcglasso,I,4.328761281083054e-7,0.015512500000158979,7.329996540129312
10,0.2,0,random,pcglasso,I,1.5199110829529328e-6,0.013587500000039655,7.330010414722261
10,0.2,0,random,pcglasso,I,5.336699231206308e-6,0.012012499999900682,7.3301120074698005
10,0.2,0,random,pcglasso,I,1.873817422860384e-5,0.007925000000113869,7.331686435457893
10,0.2,0,random,pcglasso,I,6.579332246575681e-5,0.004700000000093496,7.355621220975268
10,0.2,0,random,pcglasso,I,2.310129700083161e-4,0.0032875000000331055,7.402997878451214
10,0.2,0,random,pcglasso,I,8.11130830789687e-4,0.001962500000058753,7.719543681399483
10,0.2,0,random,pcglasso,I,0.002848035868435802,0.001750000000060936,7.811439052408273
10,0.2,0,random,pcglasso,I,0.010000000000000004,0.0018374999999878129,7.811439052408273
10,0.2,0,random,pcglassoFast_Dual,C,9.999999999999982e-9,0.011912500000221371,7.329991633649908
10,0.2,0,random,pcglassoFast_Dual,C,3.5111917342151263e-8,0.011900000000127874,7.329991685146208
10,0.2,0,random,pcglassoFast_Dual,C,1.2328467394420646e-7,0.010349999999925785,7.329991915648495
10,0.2,0,random,pcglassoFast_Dual,C,4.328761281083054e-7,0.009325000000058026,7.329992498488172
10,0.2,0,random,pcglassoFast_Dual,C,1.5199110829529328e-6,0.008912499999951251,7.329992816782594
10,0.2,0,random,pcglassoFast_Dual,C,5.336699231206308e-6,0.008625000000006367,7.329993933669012
10,0.2,0,random,pcglassoFast_Dual,C,1.873817422860384e-5,0.007587499999976899,7.330003609337558
10,0.2,0,random,pcglassoFast_Dual,C,6.579332246575681e-5,0.006962500000054206,7.33005804231519
10,0.2,0,random,pcglassoFast_Dual,C,2.310129700083161e-4,0.0062624999999570715,7.330179699665996
10,0.2,0,random,pcglassoFast_Dual,C,8.11130830789687e-4,0.0058250000002090015,7.330511817621068
10,0.2,0,random,pcglassoFast_Dual,C,0.002848035868435802,0.0048500000000785805,7.331856879319956
10,0.2,0,random,pcglassoFast_Dual,C,0.010000000000000004,0.0048750000000836735,7.331856879319956
10,0.2,0,random,pcglassoFast_Dual,I,9.999999999999982e-9,0.010200000000054388,7.329991641794567
10,0.2,0,random,pcglassoFast_Dual,I,3.5111917342151263e-8,0.009912500000018554,7.329991651440113
10,0.2,0,random,pcglassoFast_Dual,I,1.2328467394420646e-7,0.009500000000048203,7.329991717520437
10,0.2,0,random,pcglassoFast_Dual,I,4.328761281083054e-7,0.009424999999987449,7.329991717520437
10,0.2,0,random,pcglassoFast_Dual,I,1.5199110829529328e-6,0.008550000000013824,7.329992941459327
10,0.2,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,0.0074249999998983185,7.329997337380433
10,0.2,0,random,pcglassoFast_Dual,I,1.873817422860384e-5,0.006062499999984539,7.33002975186621
10,0.2,0,random,pcglassoFast_Dual,I,6.579332246575681e-5,0.005700000000115324,7.330048143676712
10,0.2,0,random,pcglassoFast_Dual,I,2.310129700083161e-4,0.0052624999998215575,7.330104601612202
10,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,0.005000000000154614,7.330200445715342
10,0.2,0,random,pcglassoFast_Dual,I,0.002848035868435802,0.004274999999893225,7.3305978560390885
10,0.2,0,random,pcglassoFast_Dual,I,0.010000000000000004,0.003037500000050386,7.336634081296774
10,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,0.014650000000165165,7.329991634575114
10,0.2,0,random,pcglassoFast_Primal,C,3.5111917342151263e-8,0.012950000000023465,7.329991688237628
10,0.2,0,random,pcglassoFast_Primal,C,1.2328467394420646e-7,0.012037500000087676,7.329991897495217
10,0.2,0,random,pcglassoFast_Primal,C,4.328761281083054e-7,0.011174999999934699,7.329992457479587
10,0.2,0,random,pcglassoFast_Primal,C,1.5199110829529328e-6,0.010424999999872852,7.329994268601139
10,0.2,0,random,pcglassoFast_Primal,C,5.336699231206308e-6,0.009637499999939791,7.330000275011246
10,0.2,0,random,pcglassoFast_Primal,C,1.873817422860384e-5,0.00852499999994052,7.330019979223405
10,0.2,0,random,pcglassoFast_Primal,C,6.579332246575681e-5,0.007812500000136424,7.3300859697612335
10,0.2,0,random,pcglassoFast_Primal,C,2.310129700083161e-4,0.006912500000089495,7.330307657145478
10,0.2,0,random,pcglassoFast_Primal,C,8.11130830789687e-4,0.005962499999918691,7.331075368753415
10,0.2,0,random,pcglassoFast_Primal,C,0.002848035868435802,0.004849999999942156,7.333857933184946
10,0.2,0,random,pcglassoFast_Primal,C,0.010000000000000004,0.0038875000001553418,7.343988753924128
10,0.2,0,random,pcglassoFast_Primal,I,9.999999999999982e-9,0.015275000000133331,7.329991633696769
10,0.2,0,random,pcglassoFast_Primal,I,3.5111917342151263e-8,0.013537500000234104,7.329991706975051
10,0.2,0,random,pcglassoFast_Primal,I,1.2328467394420646e-7,0.012350000000105865,7.329991929930063
10,0.2,0,random,pcglassoFast_Primal,I,4.328761281083054e-7,0.011350000000084038,7.329992683639697
10,0.2,0,random,pcglassoFast_Primal,I,1.5199110829529328e-6,0.01055000000005748,7.329995366691507
10,0.2,0,random,pcglassoFast_Primal,I,5.336699231206308e-6,0.009462500000017826,7.3300049814047075
10,0.2,0,random,pcglassoFast_Primal,I,1.873817422860384e-5,0.008300000000008367,7.330039395151873
10,0.2,0,random,pcglassoFast_Primal,I,6.579332246575681e-5,0.0071750000000292856,7.330155163390551
10,0.2,0,random,pcglassoFast_Primal,I,2.310129700083161e-4,0.00598750000021937,7.330535162558894
10,0.2,0,random,pcglassoFast_Primal,I,8.11130830789687e-4,0.004562499999997272,7.331805661513432
10,0.2,0,random,pcglassoFast_Primal,I,0.002848035868435802,0.0031750000001466105,7.336242459359032
10,0.2,0,random,pcglassoFast_Primal,I,0.010000000000000004,0.0021875000000818544,7.347189572051722
10,0.2,0.5,AR2,pcglasso,C,9.999999999999982e-9,0.012999999999965439,8.345526336325646
10,0.2,0.5,AR2,pcglasso,C,3.5111917342151263e-8,0.010925000000156615,8.345526336348401
10,0.2,0.5,AR2,pcglasso,C,1.2328467394420646e-7,0.009924999999930151,8.34552635086556
10,0.2,0.5,AR2,pcglasso,C,4.328761281083054e-7,0.0096000000000231,8.34552636146182
10,0.2,0.5,AR2,pcglasso,C,1.5199110829529328e-6,0.00946249999997235,8.345526374143043
10,0.2,0.5,AR2,pcglasso,C,5.336699231206308e-6,0.009174999999959254,8.34552675381911
10,0.2,0.5,AR2,pcglasso,C,1.873817422860384e-5,0.007812500000068213,8.34552785903042
10,0.2,0.5,AR2,pcglasso,C,6.579332246575681e-5,0.005912500000090404,8.34566657189954
10,0.2,0.5,AR2,pcglasso,C,2.310129700083161e-4,0.004787499999974898,8.346640600901544
10,0.2,0.5,AR2,pcglasso,C,8.11130830789687e-4,0.0018250000000534783,12.183654116239364
10,0.2,0.5,AR2,pcglasso,C,0.002848035868435802,0.00166250000004311,14.65751072168457
10,0.2,0.5,AR2,pcglasso,C,0.010000000000000004,0.001687500000025466,14.627672552537073
10,0.2,0.5,AR2,pcglasso,I,9.999999999999982e-9,0.006712500000162436,8.345526336414402
10,0.2,0.5,AR2,pcglasso,I,3.5111917342151263e-8,0.006387499999937063,8.345526336451835
10,0.2,0.5,AR2,pcglasso,I,1.2328467394420646e-7,0.005549999999925603,8.34552634806199
10,0.2,0.5,AR2,pcglasso,I,4.328761281083054e-7,0.005262500000071668,8.345526361918276
10,0.2,0.5,AR2,pcglasso,I,1.5199110829529328e-6,0.00527499999993779,8.345526361918276
10,0.2,0.5,AR2,pcglasso,I,5.336699231206308e-6,0.004812500000070941,8.345526556414907
10,0.2,0.5,AR2,pcglasso,I,1.873817422860384e-5,0.003637500000058935,8.345538880912303
10,0.2,0.5,AR2,pcglasso,I,6.579332246575681e-5,0.0027875000001358783,8.345615140178348
10,0.2,0.5,AR2,pcglasso,I,2.310129700083161e-4,0.00200000000018008,8.345971861870686
10,0.2,0.5,AR2,pcglasso,I,8.11130830789687e-4,0.0015125000000352884,8.348009427910927
10,0.2,0.5,AR2,pcglasso,I,0.002848035868435802,0.0018000000001393347,8.34684288536271
10,0.2,0.5,AR2,pcglasso,I,0.010000000000000004,0.0015249999999468855,8.352884227049174
10,0.2,0.5,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,0.0048750000001518854,8.345526336748177
10,0.2,0.5,AR2,pcglassoFast_Dual,C,3.5111917342151263e-8,0.00451250000012351,8.34552633919302
10,0.2,0.5,AR2,pcglassoFast_Dual,C,1.2328467394420646e-7,0.004474999999911233,8.34552633919302
10,0.2,0.5,AR2,pcglassoFast_Dual,C,4.328761281083054e-7,0.004150000000004183,8.345526358735231
10,0.2,0.5,AR2,pcglassoFast_Dual,C,1.5199110829529328e-6,0.003950000000190812,8.345526509184525
10,0.2,0.5,AR2,pcglassoFast_Dual,C,5.336699231206308e-6,0.003875000000016371,8.345526509184525
10,0.2,0.5,AR2,pcglassoFast_Dual,C,1.873817422860384e-5,0.0035000000000991347,8.345527676400396
10,0.2,0.5,AR2,pcglassoFast_Dual,C,6.579332246575681e-5,0.0034625000001369697,8.345527676400396
10,0.2,0.5,AR2,pcglassoFast_Dual,C,2.310129700083161e-4,0.003112500000156615,8.345537017398135
10,0.2,0.5,AR2,pcglassoFast_Dual,C,8.11130830789687e-4,0.0029749999999467034,8.3456126077241
10,0.2,0.5,AR2,pcglassoFast_Dual,C,0.002848035868435802,0.0028375000000096405,8.3456126077241
10,0.2,0.5,AR2,pcglassoFast_Dual,C,0.010000000000000004,0.0026375000002644812,8.346226643615665
10,0.2,0.5,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,0.003425000000061118,8.345526337822584
10,0.2,0.5,AR2,pcglassoFast_Dual,I,3.5111917342151263e-8,0.003437499999972715,8.345526337822584
10,0.2,0.5,AR2,pcglassoFast_Dual,I,1.2328467394420646e-7,0.003075000000012551,8.345526345397408
10,0.2,0.5,AR2,pcglassoFast_Dual,I,4.328761281083054e-7,0.00307500000019445,8.345526345397408
10,0.2,0.5,AR2,pcglassoFast_Dual,I,1.5199110829529328e-6,0.0027749999999969075,8.345526407773688
10,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,0.002374999999960892,8.345526895684179
10,0.2,0.5,AR2,pcglassoFast_Dual,I,1.873817422860384e-5,0.0025624999999990907,8.345526895684179
10,0.2,0.5,AR2,pcglassoFast_Dual,I,6.579332246575681e-5,0.002137500000253567,8.345530691516856
10,0.2,0.5,AR2,pcglassoFast_Dual,I,2.310129700083161e-4,0.0019999999999072314,8.34555970815506
10,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,0.0018500000000130968,8.34555970815506
10,0.2,0.5,AR2,pcglassoFast_Dual,I,0.002848035868435802,0.0014875000000984073,8.345767797622512
10,0.2,0.5,AR2,pcglassoFast_Dual,I,0.010000000000000004,0.0011500000001888112,8.346839505344096
10,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,0.0039499999999861755,8.345526337098393
10,0.2,0.5,AR2,pcglassoFast_Primal,C,3.5111917342151263e-8,0.0037375000002839442,8.345526340315322
10,0.2,0.5,AR2,pcglassoFast_Primal,C,1.2328467394420646e-7,0.003612500000122054,8.345526340315322
10,0.2,0.5,AR2,pcglassoFast_Primal,C,4.328761281083054e-7,0.0034250000001065928,8.345526361279507
10,0.2,0.5,AR2,pcglassoFast_Primal,C,1.5199110829529328e-6,0.003125,8.345526491113972
10,0.2,0.5,AR2,pcglassoFast_Primal,C,5.336699231206308e-6,0.002949999999964348,8.345527296972536
10,0.2,0.5,AR2,pcglassoFast_Primal,C,1.873817422860384e-5,0.0029250000000956788,8.345527296972536
10,0.2,0.5,AR2,pcglassoFast_Primal,C,6.579332246575681e-5,0.0027000000001180524,8.345532455996182
10,0.2,0.5,AR2,pcglassoFast_Primal,C,2.310129700083161e-4,0.002412500000127693,8.345565474066442
10,0.2,0.5,AR2,pcglassoFast_Primal,C,8.11130830789687e-4,0.002450000000203545,8.345565474066442
10,0.2,0.5,AR2,pcglassoFast_Primal,C,0.002848035868435802,0.002100000000109503,8.345778768976242
10,0.2,0.5,AR2,pcglassoFast_Primal,C,0.010000000000000004,0.0019999999999072314,8.347183593390744
10,0.2,0.5,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,0.0029125000001158697,8.345526337448566
10,0.2,0.5,AR2,pcglassoFast_Primal,I,3.5111917342151263e-8,0.002612500000191176,8.345526341769462
10,0.2,0.5,AR2,pcglassoFast_Primal,I,1.2328467394420646e-7,0.00273750000005748,8.345526341769462
10,0.2,0.5,AR2,pcglassoFast_Primal,I,4.328761281083054e-7,0.0024125000003323294,8.345526369638144
10,0.2,0.5,AR2,pcglassoFast_Primal,I,1.5199110829529328e-6,0.002125000000023647,8.345526539022664
10,0.2,0.5,AR2,pcglassoFast_Primal,I,5.336699231206308e-6,0.0020375000001195075,8.345526539022664
10,0.2,0.5,AR2,pcglassoFast_Primal,I,1.873817422860384e-5,0.0020000000000891306,8.345527570479481
10,0.2,0.5,AR2,pcglassoFast_Primal,I,6.579332246575681e-5,0.0018000000000938598,8.345533868042917
10,0.2,0.5,AR2,pcglassoFast_Primal,I,2.310129700083161e-4,0.0017500000000154614,8.345533868042917
10,0.2,0.5,AR2,pcglassoFast_Primal,I,8.11130830789687e-4,0.0015499999999747161,8.345572488999514
10,0.2,0.5,AR2,pcglassoFast_Primal,I,0.002848035868435802,0.0012375000000929503,8.345811297781209
10,0.2,0.5,AR2,pcglassoFast_Primal,I,0.010000000000000004,0.00100000000009004,8.34692676448493
10,0.2,0.5,hub_09,pcglasso,C,9.999999999999982e-9,0.014100000000121326,8.36938625547972
10,0.2,0.5,hub_09,pcglasso,C,3.5111917342151263e-8,0.014949999999998909,8.36938625547972
10,0.2,0.5,hub_09,pcglasso,C,1.2328467394420646e-7,0.013599999999996726,8.369386254556886
10,0.2,0.5,hub_09,pcglasso,C,4.328761281083054e-7,0.013724999999953979,8.36938625346784
10,0.2,0.5,hub_09,pcglasso,C,1.5199110829529328e-6,0.012037500000110413,8.369386643896622
10,0.2,0.5,hub_09,pcglasso,C,5.336699231206308e-6,0.010424999999872852,8.3693975477364
10,0.2,0.5,hub_09,pcglasso,C,1.873817422860384e-5,0.008275000000003275,8.36945321267674
10,0.2,0.5,hub_09,pcglasso,C,6.579332246575681e-5,0.005474999999910324,8.371153251751988
10,0.2,0.5,hub_09,pcglasso,C,2.310129700083161e-4,0.003275000000144246,8.415994732182671
10,0.2,0.5,hub_09,pcglasso,C,8.11130830789687e-4,0.0023000000001502487,8.526063313168674
10,0.2,0.5,hub_09,pcglasso,C,0.002848035868435802,0.0015000000000782165,11.606599929009214
10,0.2,0.5,hub_09,pcglasso,C,0.010000000000000004,0.001612500000055661,11.081973806073059
10,0.2,0.5,hub_09,pcglasso,I,9.999999999999982e-9,0.015949999999998,8.369386250898557
10,0.2,0.5,hub_09,pcglasso,I,3.5111917342151263e-8,0.013237500000082036,8.369386255165042
10,0.2,0.5,hub_09,pcglasso,I,1.2328467394420646e-7,0.011962500000072396,8.369386253775925
10,0.2,0.5,hub_09,pcglasso,I,4.328761281083054e-7,0.011587499999995999,8.369386253301803
10,0.2,0.5,hub_09,pcglasso,I,1.5199110829529328e-6,0.010825000000045293,8.369386415977248
10,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,0.009199999999987085,8.36939127152592
10,0.2,0.5,hub_09,pcglasso,I,1.873817422860384e-5,0.006537500000104046,8.369485571223008
10,0.2,0.5,hub_09,pcglasso,I,6.579332246575681e-5,0.004662500000176806,8.369904047013463
10,0.2,0.5,hub_09,pcglasso,I,2.310129700083161e-4,0.0029125000000249203,8.371568113889765
10,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,0.0019999999999072314,8.373094248644522
10,0.2,0.5,hub_09,pcglasso,I,0.002848035868435802,0.001625000000012733,8.378904652233738
10,0.2,0.5,hub_09,pcglasso,I,0.010000000000000004,0.0013875000000780346,8.401527213735912
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,0.005412499999965803,8.369386252733165
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,3.5111917342151263e-8,0.005124999999998181,8.369386257218359
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,1.2328467394420646e-7,0.0049125000000685756,8.369386270475244
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,4.328761281083054e-7,0.0046125000002120945,8.3693863183502
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,1.5199110829529328e-6,0.004212499999994179,8.369386525981673
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,5.336699231206308e-6,0.003862500000172986,8.369387397502125
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,1.873817422860384e-5,0.003625000000261025,8.369391230059149
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,6.579332246575681e-5,0.0036000000001877195,8.369391230059149
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,2.310129700083161e-4,0.0033250000001089574,8.369408915793839
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,8.11130830789687e-4,0.0030000000000654837,8.36948842694908
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,0.002848035868435802,0.0022750000001451553,8.370855492825976
10,0.2,0.5,hub_09,pcglassoFast_Dual,C,0.010000000000000004,0.0020249999998895873,8.373280284430528
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,0.005774999999971442,8.369386253093408
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,3.5111917342151263e-8,0.004987500000152067,8.369386258253828
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,1.2328467394420646e-7,0.004762500000106229,8.369386273485052
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,4.328761281083054e-7,0.004400000000305227,8.369386327833375
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,1.5199110829529328e-6,0.004124999999771717,8.369386558746053
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,0.0038750000000618455,8.369387483775288
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,1.873817422860384e-5,0.0034750000002077286,8.369391231893502
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,6.579332246575681e-5,0.003050000000143882,8.369406502826655
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,2.310129700083161e-4,0.002875000000040018,8.36946426608927
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,0.0025125000000798536,8.36964931509484
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,0.002848035868435802,0.001899999999886859,8.371390067039021
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,0.010000000000000004,0.0016624999998384737,8.374160235049775
10,0.2,0.5,hub_09,pcglassoFast_Primal,C,9.999999999999982e-9,0.005137500000046202,8.369386257867191
10,0.2,0.5,hub_09,pcglassoFast_Primal,C,3.5111917342151263e-8,0.0048625000000583896,8.369386267070997
10,0.2,0.5,hub_09,pcglassoFast_Primal,C,1.2328467394420646e-7,0.0047500000001491575,8.369386292500687
10,0.2,0.5,hub_09,pcglassoFast_Primal,C,4.328761281083054e-7,0.004175000000100226,8.369386518375787
10,0.2,0.5,hub_09,pcglassoFast_Primal,C,1.5199110829529328e-6,0.0039000000000896764,8.369386926464612
10,0.2,0.5,hub_09,pcglassoFast_Primal,C,5.336699231206308e-6,0.0037249999999630747,8.369388001649837
10,0.2,0.5,hub_09,pcglassoFast_Primal,C,1.873817422860384e-5,0.0034124999999903594,8.369390790018212
