p,lambda,alpha,K_structure,solver,starting_point,tolerance,m,status,time,f_end,error
10,0.1,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.0049999999999954525,6.3741306501761095,NA
50,0.1,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.2510000000000048,28.69581370699899,NA
50,0.1,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.1390000000000029,28.69581370699899,NA
100,0.1,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,1.0599999999999952,53.999878327014656,NA
100,0.1,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,1.2750000000000057,53.999878327014656,NA
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,5.431000000000012,76.92472888633685,NA
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,5.384999999999991,76.92472888633685,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,11.168999999999997,111.20788321843871,NA
200,0.1,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,11.11999999999999,111.20788321843871,NA
10,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.007000000000005002,7.1132705578792725,NA
10,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.009000000000014552,7.1132705578792725,NA
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.6300000000000097,30.11631275029429,NA
50,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.044000000000004036,30.11631275029429,NA
100,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.546999999999997,55.971507575377466,NA
100,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.6269999999999953,55.971507575377466,NA
150,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,2.201999999999998,79.34644934799519,NA
150,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,2.615000000000009,79.34644934799519,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,5.271000000000001,114.00660259234061,NA
200,0.2,0.5,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,4.314,114.00660259234061,NA
10,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.006000000000000227,5.835355038287209,NA
10,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.0049999999999954525,5.835355038287209,NA
50,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.017000000000003013,44.06906724203541,NA
50,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.014000000000002899,44.06906724203541,NA
100,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.0379999999999967,95.11631997931735,NA
100,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.047000000000011255,95.11631997931735,NA
150,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.07699999999999818,145.896206102185,NA
150,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.19300000000001205,145.896206102185,NA
200,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.11200000000000188,196.98504558574078,NA
200,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.10900000000000176,196.98504558574078,NA
10,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.0040000000000048885,6.654289687883217,NA
10,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.003999999999997783,6.654289687883217,NA
50,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.006000000000000227,47.781553702376655,NA
50,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.009000000000000341,47.781553702376655,NA
100,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.030000000000001137,98.58903174644064,NA
100,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.03399999999999892,98.58903174644064,NA
150,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.17900000000000205,148.96041261381788,NA
150,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.0660000000000025,148.96041261381788,NA
200,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.5230000000000032,199.66193032533562,NA
200,0.2,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.392000000000003,199.66193032533562,NA
10,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.003999999999997783,7.5019616938370195,NA
10,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.0030000000000001137,7.5019616938370195,NA
50,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.007000000000005002,41.78194343380689,NA
50,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.007999999999995566,41.78194343380689,NA
100,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.03399999999999892,84.39561916493396,NA
100,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.034000000000006025,84.39561916493396,NA
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.12600000000000477,126.8749019491555,NA
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.22499999999999432,126.8749019491555,NA
200,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.07699999999999818,169.30525464507048,NA
200,0.1,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.08300000000000551,169.30525464507048,NA
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.0030000000000001137,8.087026428735339,NA
10,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.0030000000000001137,8.087026428735339,NA
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.006000000000000227,42.32767662300169,NA
50,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.0030000000000001137,42.32767662300169,NA
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.017000000000003013,84.65735902799727,NA
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.01099999999999568,84.65735902799727,NA
150,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.036000000000001364,126.9860385419959,NA
150,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.029000000000003467,126.9860385419959,NA
200,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.06700000000000017,169.31471805599455,NA
200,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.06500000000000483,169.31471805599455,NA
10,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.005000000000009663,7.243096196478078,NA
10,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.007999999999995566,7.243096196478078,NA
50,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.019000000000005457,36.803947703972725,NA
50,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.015999999999991132,36.803947703972725,NA
100,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.04700000000000415,78.93097883231789,NA
100,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.05000000000000426,78.93097883231789,NA
150,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.12100000000000222,122.27142025207809,NA
150,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.11499999999999488,122.27142025207809,NA
200,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.2290000000000063,164.01346974773614,NA
200,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.23499999999999943,164.01346974773614,NA
10,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.0040000000000048885,8.597038086925387,NA
10,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.003999999999997783,8.597038086925387,NA
50,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.011000000000002785,44.81300461358623,NA
50,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.011000000000002785,44.81300461358623,NA
100,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.028999999999996362,93.43289683237845,NA
100,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.1460000000000008,93.43289683237845,NA
150,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.08200000000000784,141.24955175292956,NA
150,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.08300000000001262,141.24955175292956,NA
200,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.26300000000000523,188.4360884551984,NA
200,0.2,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.2580000000000098,188.4360884551984,NA
10,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.001999999999995339,8.206335610140803,NA
10,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.0020000000000095497,8.206335610140803,NA
50,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.006000000000000227,41.38983675014479,NA
50,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.006000000000000227,41.38983675014479,NA
100,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.023999999999993804,83.41024312625038,NA
100,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.1319999999999979,83.41024312625038,NA
150,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.16100000000000136,125.25852629897169,NA
150,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.09799999999999898,125.25852629897169,NA
200,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.10199999999999676,167.0260025982993,NA
200,0.1,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.09700000000000131,167.0260025982993,NA
10,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.0020000000000024443,8.454686770287237,NA
10,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.0020000000000024443,8.454686770287237,NA
50,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.003999999999997783,42.28474295595896,NA
50,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.003999999999997783,42.28474295595896,NA
100,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.013999999999995794,84.62929242042642,NA
100,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.016999999999995907,84.62929242042642,NA
150,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.04000000000000625,126.96216625544933,NA
150,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.03900000000000148,126.96216625544933,NA
200,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.08199999999999363,169.28453639228874,NA
200,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.07399999999999807,169.28453639228874,NA
10,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.018000000000000682,4.110608797935513,NA
10,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.042999999999992156,4.110608797935513,NA
50,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.015999999999998238,41.02917026031213,NA
50,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.04999999999999716,41.02917026031213,NA
100,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.04999999999999716,84.39319284057645,NA
100,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.045999999999999375,84.39319284057645,NA
150,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.9099999999999966,104.8040339407949,NA
150,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.9740000000000038,104.8040339407949,NA
200,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.17199999999999704,179.33374540463615,NA
200,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.30699999999999505,179.33374540463615,NA
10,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.008000000000002672,5.286813174603379,NA
10,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.009000000000000341,5.286813174603379,NA
50,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.013999999999995794,46.217989886830075,NA
50,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.009000000000000341,46.217989886830075,NA
100,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.036000000000001364,92.0218625174791,NA
100,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.036000000000001364,92.0218625174791,NA
150,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.8149999999999977,116.77927190381013,NA
150,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.34600000000000364,116.77927190381013,NA
200,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.3269999999999982,190.36597261118575,NA
200,0.2,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.18299999999999983,190.36597261118575,NA
10,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.0040000000000048885,7.299102800247984,NA
10,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.003999999999997783,7.299102800247984,NA
50,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.006999999999997897,41.54225904572357,NA
50,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.006999999999997897,41.54225904572357,NA
100,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.036000000000001364,82.83549067907775,NA
100,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.02199999999999136,82.83549067907775,NA
150,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.269999999999996,117.461203315653,NA
150,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.4759999999999991,117.461203315653,NA
200,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.1490000000000009,167.30189399678017,NA
200,0.1,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.14999999999999858,167.30189399678017,NA
10,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.003999999999997783,7.849521476287863,NA
10,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.003999999999997783,7.849521476287863,NA
50,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.0049999999999954525,42.20678788371115,NA
50,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.007000000000005002,42.20678788371115,NA
100,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.030999999999998806,84.23257316828136,NA
100,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.027999999999998693,84.23257316828136,NA
150,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.23000000000000398,122.115749418768,NA
150,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.2680000000000007,122.115749418768,NA
200,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,1,ok,0.2560000000000002,168.94951224358817,NA
200,0.2,0.5,random,pcglassoFast_Dual,I,8.11130830789687e-4,2,ok,0.11699999999999733,168.94951224358817,NA
10,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.0030000000000001137,3.1439533820501744,NA
10,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.0030000000000001137,3.1439533820501744,NA
50,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.027000000000001023,17.585549138738095,NA
50,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.02400000000000091,17.585549138738095,NA
100,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.1980000000000075,33.91625227176931,NA
100,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.2149999999999963,33.91625227176931,NA
150,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.7079999999999984,46.64808386067406,NA
150,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.8350000000000009,46.64808386067406,NA
200,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,2.4069999999999965,82.96434722305496,NA
200,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,2.1580000000000013,82.96434722305496,NA
10,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.007000000000005002,4.5435631336868045,NA
10,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.0020000000000095497,4.5435631336868045,NA
50,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.03300000000001546,22.79113772080207,NA
50,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.03399999999999892,22.79113772080207,NA
100,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.2190000000000012,43.8845178835622,NA
100,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.21099999999999852,43.8845178835622,NA
150,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.7340000000000018,60.92409616062909,NA
150,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.8699999999999974,60.92409616062909,NA
200,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,2.1400000000000006,101.36972975025822,NA
200,0.2,0,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,2.064,101.36972975025822,NA
10,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.0020000000000024443,6.598319084887786,NA
10,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.0030000000000001137,6.598319084887786,NA
50,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.00999999999999801,30.83368789206576,NA
50,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.013999999999995794,30.83368789206576,NA
100,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.09399999999999409,59.167952925281696,NA
100,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.10300000000000864,59.167952925281696,NA
150,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.35299999999999443,85.78461719237117,NA
150,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.30299999999999727,85.78461719237117,NA
200,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.7460000000000093,123.4542346265525,NA
200,0.1,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,1.0930000000000035,123.4542346265525,NA
10,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.002999999999985903,7.482271630273434,NA
10,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.0030000000000001137,7.482271630273434,NA
50,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.00999999999999801,35.36222261507354,NA
50,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.019000000000005457,35.36222261507354,NA
100,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.04100000000000392,68.92588398307484,NA
100,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.041999999999994486,68.92588398307484,NA
150,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.24899999999999523,98.56634830682982,NA
150,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.2680000000000007,98.56634830682982,NA
200,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,1,ok,0.42600000000000193,141.89162141509,NA
200,0.2,0.5,hub_1,pcglasso,I,8.11130830789687e-4,2,ok,0.6199999999999974,141.89162141509,NA
10,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.006000000000000227,6.164448924686043,NA
10,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.0030000000000001137,6.164448924686043,NA
50,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.01099999999999568,44.534141003360375,NA
50,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.01100000000000989,44.534141003360375,NA
100,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.045000000000001705,95.35719194155082,NA
100,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.04999999999999716,95.35719194155082,NA
150,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.15399999999999636,146.36924675182865,NA
150,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.1560000000000059,146.36924675182865,NA
200,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.2750000000000057,197.49653911080145,NA
200,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.3089999999999975,197.49653911080145,NA
10,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.009000000000000341,6.992195514416182,NA
10,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.0030000000000001137,6.992195514416182,NA
50,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.026000000000003354,48.062134604958544,NA
50,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.012000000000000455,48.062134604958544,NA
100,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.04800000000000182,98.90407467472737,NA
100,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.05100000000000193,98.90407467472737,NA
150,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.2710000000000008,149.18745979256374,NA
150,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.22999999999999687,149.18745979256374,NA
200,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.4450000000000003,199.82446997769804,NA
200,0.2,0,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.3780000000000001,199.82446997769804,NA
10,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.0030000000000001137,7.581946149890329,NA
10,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.0020000000000024443,7.581946149890329,NA
50,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.012000000000000455,41.8647776265844,NA
50,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.013999999999995794,41.8647776265844,NA
100,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.0660000000000025,84.40250885464852,NA
100,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.06700000000000728,84.40250885464852,NA
150,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.12399999999999523,126.9222913528737,NA
150,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.12600000000000477,126.9222913528737,NA
200,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.16600000000000392,169.3065286703227,NA
200,0.1,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.16399999999999437,169.3065286703227,NA
10,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.0020000000000024443,8.187455224549034,NA
10,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.0030000000000001137,8.187455224549034,NA
50,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.006000000000000227,42.327982739002465,NA
50,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.006000000000000227,42.327982739002465,NA
100,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.009000000000000341,84.66562975615322,NA
100,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.012000000000000455,84.66562975615322,NA
150,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.04099999999999682,126.99844463422984,NA
150,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.036000000000001364,126.99844463422984,NA
200,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,1,ok,0.06800000000000495,169.33125951230645,NA
200,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,2,ok,0.059000000000004604,169.33125951230645,NA
10,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,1,ok,0.001999999999995339,7.591375744169375,NA
10,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,2,ok,0.0030000000000001137,7.591375744169375,NA
50,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,1,ok,0.012999999999998124,38.700230686880985,NA
50,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,2,ok,0.011000000000002785,38.700230686880985,NA
100,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,1,ok,0.05100000000000193,81.91586405185917,NA
100,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,2,ok,0.04299999999999926,81.91586405185917,NA
150,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,1,ok,0.14500000000000313,125.80232803673717,NA
150,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,2,ok,0.2539999999999978,125.80232803673717,NA
200,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,1,ok,0.25900000000000034,168.4804590839651,NA
