p,lambda,alpha,K_structure,solver,starting_point,tolerance,time_trimmed_mean,f_end
10,0.1,0,AR2,pcglasso,I,8.11130830789687e-4,0.0023750000000035245,7.591375744169375
10,0.1,0,AR2,pcglasso,I,0.002848035868435802,0.002474999999994054,7.649492975565243
10,0.1,0,AR2,pcglasso,I,0.010000000000000004,0.002425000000003763,7.587589015819306
10,0.1,0,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,0.009649999999874126,7.243017983003015
10,0.1,0,AR2,pcglassoFast_Dual,C,3.5111917342151263e-8,0.0096000000000231,7.243017992236765
10,0.1,0,AR2,pcglassoFast_Dual,C,1.2328467394420646e-7,0.009075000000007095,7.243018024707366
10,0.1,0,AR2,pcglassoFast_Dual,C,4.328761281083054e-7,0.008750000000020464,7.243018121372387
10,0.1,0,AR2,pcglassoFast_Dual,C,1.5199110829529328e-6,0.00825000000000955,7.243018408259095
10,0.1,0,AR2,pcglassoFast_Dual,C,5.336699231206308e-6,0.007650000000040791,7.243020981376881
10,0.1,0,AR2,pcglassoFast_Dual,C,1.873817422860384e-5,0.006875000000019327,7.243031281624255
10,0.1,0,AR2,pcglassoFast_Dual,C,6.579332246575681e-5,0.006574999999997999,7.243047259593419
10,0.1,0,AR2,pcglassoFast_Dual,C,2.310129700083161e-4,0.006250000000002842,7.243095336572976
10,0.1,0,AR2,pcglassoFast_Dual,C,8.11130830789687e-4,0.005774999999999864,7.243225182522995
10,0.1,0,AR2,pcglassoFast_Dual,C,0.002848035868435802,0.005075000000002205,7.244664914984251
10,0.1,0,AR2,pcglassoFast_Dual,C,0.010000000000000004,0.004850000000000421,7.246249348057965
10,0.1,0,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,0.008374999999978172,7.243017981781065
10,0.1,0,AR2,pcglassoFast_Dual,I,3.5111917342151263e-8,0.00867500000003929,7.243017999671586
10,0.1,0,AR2,pcglassoFast_Dual,I,1.2328467394420646e-7,0.00837500000000091,7.243018032503829
10,0.1,0,AR2,pcglassoFast_Dual,I,4.328761281083054e-7,0.008000000000106412,7.243018117271056
10,0.1,0,AR2,pcglassoFast_Dual,I,1.5199110829529328e-6,0.007475000000056298,7.243018943607441
10,0.1,0,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,0.006725000000028558,7.243020315855906
10,0.1,0,AR2,pcglassoFast_Dual,I,1.873817422860384e-5,0.006050000000010413,7.2430286892990035
10,0.1,0,AR2,pcglassoFast_Dual,I,6.579332246575681e-5,0.005775000000022601,7.24304227951818
10,0.1,0,AR2,pcglassoFast_Dual,I,2.310129700083161e-4,0.0049750000000130966,7.243145870144673
10,0.1,0,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,0.0048750000000069346,7.243096196478078
10,0.1,0,AR2,pcglassoFast_Dual,I,0.002848035868435802,0.004199999999998738,7.2442063061708915
10,0.1,0,AR2,pcglassoFast_Dual,I,0.010000000000000004,0.003649999999998954,7.246885710601845
10,0.1,0,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,0.012649999999985085,7.2430179919581015
10,0.1,0,AR2,pcglassoFast_Primal,C,3.5111917342151263e-8,0.012174999999933789,7.243018014947476
10,0.1,0,AR2,pcglassoFast_Primal,C,1.2328467394420646e-7,0.01152500000002874,7.243018084248974
10,0.1,0,AR2,pcglassoFast_Primal,C,4.328761281083054e-7,0.010974999999984903,7.2430185399520735
10,0.1,0,AR2,pcglassoFast_Primal,C,1.5199110829529328e-6,0.01009999999998854,7.243019613160642
10,0.1,0,AR2,pcglassoFast_Primal,C,5.336699231206308e-6,0.009624999999977036,7.2430227575610235
10,0.1,0,AR2,pcglassoFast_Primal,C,1.873817422860384e-5,0.008625000000000682,7.2430418950490285
10,0.1,0,AR2,pcglassoFast_Primal,C,6.579332246575681e-5,0.008025000000026239,7.2430880850632
10,0.1,0,AR2,pcglassoFast_Primal,C,2.310129700083161e-4,0.007149999999984402,7.243223338457296
10,0.1,0,AR2,pcglassoFast_Primal,C,8.11130830789687e-4,0.00625,7.2440375859930075
10,0.1,0,AR2,pcglassoFast_Primal,C,0.002848035868435802,0.005574999999996777,7.245963608899297
10,0.1,0,AR2,pcglassoFast_Primal,C,0.010000000000000004,0.003949999999999942,7.250662749998524
10,0.1,0,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,0.007874999999989996,7.243017987191287
10,0.1,0,AR2,pcglassoFast_Primal,I,3.5111917342151263e-8,0.007724999999936699,7.243018022312101
10,0.1,0,AR2,pcglassoFast_Primal,I,1.2328467394420646e-7,0.00722499999997126,7.243018109899532
10,0.1,0,AR2,pcglassoFast_Primal,I,4.328761281083054e-7,0.006699999999955253,7.243018399584342
10,0.1,0,AR2,pcglassoFast_Primal,I,1.5199110829529328e-6,0.0061999999999898135,7.243019374912652
10,0.1,0,AR2,pcglassoFast_Primal,I,5.336699231206308e-6,0.005475000000046748,7.243022857508783
10,0.1,0,AR2,pcglassoFast_Primal,I,1.873817422860384e-5,0.004824999999993906,7.243036226788061
10,0.1,0,AR2,pcglassoFast_Primal,I,6.579332246575681e-5,0.00480000000001155,7.243054575362379
10,0.1,0,AR2,pcglassoFast_Primal,I,2.310129700083161e-4,0.003874999999999318,7.243181003262409
10,0.1,0,AR2,pcglassoFast_Primal,I,8.11130830789687e-4,0.003525000000013279,7.24338593086753
10,0.1,0,AR2,pcglassoFast_Primal,I,0.002848035868435802,0.003099999999996328,7.24389507724749
10,0.1,0,AR2,pcglassoFast_Primal,I,0.010000000000000004,0.002850000000000108,7.245234244877188
10,0.1,0,hub_09,pcglasso,C,9.999999999999982e-9,0.01825000000003456,5.834525332586685
10,0.1,0,hub_09,pcglasso,C,3.5111917342151263e-8,0.016475000000014006,5.834525340158221
10,0.1,0,hub_09,pcglasso,C,1.2328467394420646e-7,0.012700000000063483,5.834525787153676
10,0.1,0,hub_09,pcglasso,C,4.328761281083054e-7,0.010174999999935607,5.834528547243725
10,0.1,0,hub_09,pcglasso,C,1.5199110829529328e-6,0.009599999999966257,5.8345316457701335
10,0.1,0,hub_09,pcglasso,C,5.336699231206308e-6,0.0076000000000590266,5.8345979226656866
10,0.1,0,hub_09,pcglasso,C,1.873817422860384e-5,0.0061999999999898135,5.835021869307891
10,0.1,0,hub_09,pcglasso,C,6.579332246575681e-5,0.004149999999987131,5.846458422187529
10,0.1,0,hub_09,pcglasso,C,2.310129700083161e-4,0.0032250000000061617,5.8668827628963385
10,0.1,0,hub_09,pcglasso,C,8.11130830789687e-4,0.002174999999995464,6.202670263246617
10,0.1,0,hub_09,pcglasso,C,0.002848035868435802,0.0023500000000055365,6.202670263246617
10,0.1,0,hub_09,pcglasso,C,0.010000000000000004,0.0026750000000024697,6.202670263246617
10,0.1,0,hub_09,pcglasso,I,9.999999999999982e-9,0.018224999999961255,5.834525334684048
10,0.1,0,hub_09,pcglasso,I,3.5111917342151263e-8,0.018250000000057297,5.834525359285622
10,0.1,0,hub_09,pcglasso,I,1.2328467394420646e-7,0.016400000000112415,5.834525496889819
10,0.1,0,hub_09,pcglasso,I,4.328761281083054e-7,0.014324999999996636,5.834526207761204
10,0.1,0,hub_09,pcglasso,I,1.5199110829529328e-6,0.011300000000028376,5.834563224283598
10,0.1,0,hub_09,pcglasso,I,5.336699231206308e-6,0.010649999999986903,5.834591306626929
10,0.1,0,hub_09,pcglasso,I,1.873817422860384e-5,0.007950000000022328,5.835663498445353
10,0.1,0,hub_09,pcglasso,I,6.579332246575681e-5,0.005474999999989905,5.847951129758276
10,0.1,0,hub_09,pcglasso,I,2.310129700083161e-4,0.003749999999990905,5.942321421752349
10,0.1,0,hub_09,pcglasso,I,8.11130830789687e-4,0.0026250000000004547,6.164448924686043
10,0.1,0,hub_09,pcglasso,I,0.002848035868435802,0.0025250000000042404,6.22802062506335
10,0.1,0,hub_09,pcglasso,I,0.010000000000000004,0.0023749999999999718,6.22802062506335
10,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,0.015599999999994906,5.8345253628879155
10,0.1,0,hub_09,pcglassoFast_Dual,C,3.5111917342151263e-8,0.014699999999993451,5.834525424873056
10,0.1,0,hub_09,pcglassoFast_Dual,C,1.2328467394420646e-7,0.014625000000023647,5.834525448033469
10,0.1,0,hub_09,pcglassoFast_Dual,C,4.328761281083054e-7,0.011825000000033014,5.834526711689752
10,0.1,0,hub_09,pcglassoFast_Dual,C,1.5199110829529328e-6,0.010199999999940701,5.834530448217695
10,0.1,0,hub_09,pcglassoFast_Dual,C,5.336699231206308e-6,0.00922499999998081,5.834533630999808
10,0.1,0,hub_09,pcglassoFast_Dual,C,1.873817422860384e-5,0.0074500000000114145,5.8345828305746785
10,0.1,0,hub_09,pcglassoFast_Dual,C,6.579332246575681e-5,0.006624999999985448,5.8346578397608635
10,0.1,0,hub_09,pcglassoFast_Dual,C,2.310129700083161e-4,0.005399999999991678,5.834929158152168
10,0.1,0,hub_09,pcglassoFast_Dual,C,8.11130830789687e-4,0.005249999999998067,5.835093056319734
10,0.1,0,hub_09,pcglassoFast_Dual,C,0.002848035868435802,0.004650000000002308,5.835576057821869
10,0.1,0,hub_09,pcglassoFast_Dual,C,0.010000000000000004,0.0038000000000000256,5.839467055701565
10,0.1,0,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,0.014724999999884858,5.834525348481676
10,0.1,0,hub_09,pcglassoFast_Dual,I,3.5111917342151263e-8,0.015999999999939972,5.834525369109852
10,0.1,0,hub_09,pcglassoFast_Dual,I,1.2328467394420646e-7,0.014049999999997453,5.83452563399625
10,0.1,0,hub_09,pcglassoFast_Dual,I,4.328761281083054e-7,0.013750000000015916,5.834525734692784
10,0.1,0,hub_09,pcglassoFast_Dual,I,1.5199110829529328e-6,0.011925000000007912,5.834528906082078
10,0.1,0,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,0.01189999999999145,5.834528906082078
10,0.1,0,hub_09,pcglassoFast_Dual,I,1.873817422860384e-5,0.010274999999973033,5.834546877154718
10,0.1,0,hub_09,pcglassoFast_Dual,I,6.579332246575681e-5,0.008750000000014779,5.8346736544037485
10,0.1,0,hub_09,pcglassoFast_Dual,I,2.310129700083161e-4,0.0075000000000216005,5.834931735195261
10,0.1,0,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,0.00630000000000166,5.835355038287209
10,0.1,0,hub_09,pcglassoFast_Dual,I,0.002848035868435802,0.005599999999998317,5.836416756096439
10,0.1,0,hub_09,pcglassoFast_Dual,I,0.010000000000000004,0.0050250000000005455,5.838044417382286
10,0.1,0,hub_09,pcglassoFast_Primal,C,9.999999999999982e-9,0.013925000000108411,5.834525341678066
10,0.1,0,hub_09,pcglassoFast_Primal,C,3.5111917342151263e-8,0.01312500000012733,5.834525373814839
10,0.1,0,hub_09,pcglassoFast_Primal,C,1.2328467394420646e-7,0.01262500000007094,5.834525499844491
10,0.1,0,hub_09,pcglassoFast_Primal,C,4.328761281083054e-7,0.01152499999994916,5.834525988793695
10,0.1,0,hub_09,pcglassoFast_Primal,C,1.5199110829529328e-6,0.010874999999998636,5.834527728452866
10,0.1,0,hub_09,pcglassoFast_Primal,C,5.336699231206308e-6,0.010075000000023237,5.834533698045114
10,0.1,0,hub_09,pcglassoFast_Primal,C,1.873817422860384e-5,0.009125000000005911,5.834553609404769
10,0.1,0,hub_09,pcglassoFast_Primal,C,6.579332246575681e-5,0.008474999999990018,5.834622435824007
10,0.1,0,hub_09,pcglassoFast_Primal,C,2.310129700083161e-4,0.0066000000000059345,5.835146762415895
10,0.1,0,hub_09,pcglassoFast_Primal,C,8.11130830789687e-4,0.0049250000000029106,5.8368649353014375
10,0.1,0,hub_09,pcglassoFast_Primal,C,0.002848035868435802,0.003925000000000267,5.83990051240387
10,0.1,0,hub_09,pcglassoFast_Primal,C,0.010000000000000004,0.0027000000000003688,5.850034512412694
10,0.1,0,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,0.010849999999891224,5.834525346647902
10,0.1,0,hub_09,pcglassoFast_Primal,I,3.5111917342151263e-8,0.011600000000066757,5.834525370013987
10,0.1,0,hub_09,pcglassoFast_Primal,I,1.2328467394420646e-7,0.010950000000093496,5.83452548281047
10,0.1,0,hub_09,pcglassoFast_Primal,I,4.328761281083054e-7,0.009999999999990905,5.834525917567611
10,0.1,0,hub_09,pcglassoFast_Primal,I,1.5199110829529328e-6,0.00917499999999336,5.834527482993467
10,0.1,0,hub_09,pcglassoFast_Primal,I,5.336699231206308e-6,0.00852500000000873,5.834533020911717
10,0.1,0,hub_09,pcglassoFast_Primal,I,1.873817422860384e-5,0.007549999999997681,5.834552399906289
10,0.1,0,hub_09,pcglassoFast_Primal,I,6.579332246575681e-5,0.006574999999969577,5.834623119537413
10,0.1,0,hub_09,pcglassoFast_Primal,I,2.310129700083161e-4,0.0055500000000051845,5.835037378166506
10,0.1,0,hub_09,pcglassoFast_Primal,I,8.11130830789687e-4,0.004425000000000523,5.836024575001131
10,0.1,0,hub_09,pcglassoFast_Primal,I,0.002848035868435802,0.003624999999996703,5.837834534258542
10,0.1,0,hub_09,pcglassoFast_Primal,I,0.010000000000000004,0.002925000000001532,5.844020985483517
10,0.1,0,hub_1,pcglasso,C,9.999999999999982e-9,0.023599999999964892,2.7189676704784405
10,0.1,0,hub_1,pcglasso,C,3.5111917342151263e-8,0.018850000000134058,2.718967676036341
10,0.1,0,hub_1,pcglasso,C,1.2328467394420646e-7,0.017225000000030376,2.71896769626105
10,0.1,0,hub_1,pcglasso,C,4.328761281083054e-7,0.014600000000007185,2.718968188264677
10,0.1,0,hub_1,pcglasso,C,1.5199110829529328e-6,0.012174999999990633,2.7189834918848614
10,0.1,0,hub_1,pcglasso,C,5.336699231206308e-6,0.010275000000018509,2.7190831312610113
10,0.1,0,hub_1,pcglasso,C,1.873817422860384e-5,0.00827499999999759,2.7201281626775398
10,0.1,0,hub_1,pcglasso,C,6.579332246575681e-5,0.004950000000002319,2.740952663551684
10,0.1,0,hub_1,pcglasso,C,2.310129700083161e-4,0.0037000000000119828,2.7933829098067298
10,0.1,0,hub_1,pcglasso,C,8.11130830789687e-4,0.0026749999999964302,3.027792260562564
10,0.1,0,hub_1,pcglasso,C,0.002848035868435802,0.0029999999999930083,3.027792260562564
10,0.1,0,hub_1,pcglasso,C,0.010000000000000004,0.015875000000001905,3.027792260562564
10,0.1,0,hub_1,pcglasso,I,9.999999999999982e-9,0.035300000000052026,2.718967666249782
10,0.1,0,hub_1,pcglasso,I,3.5111917342151263e-8,0.03354999999999109,2.7189677198315216
10,0.1,0,hub_1,pcglasso,I,1.2328467394420646e-7,0.030625000000009096,2.7189684567770884
10,0.1,0,hub_1,pcglasso,I,4.328761281083054e-7,0.023549999999954708,2.7189792559680592
10,0.1,0,hub_1,pcglasso,I,1.5199110829529328e-6,0.020275000000003728,2.7190139069023473
10,0.1,0,hub_1,pcglasso,I,5.336699231206308e-6,0.015899999999953708,2.719507505994067
10,0.1,0,hub_1,pcglasso,I,1.873817422860384e-5,0.01029999999999518,2.725133102810961
10,0.1,0,hub_1,pcglasso,I,6.579332246575681e-5,0.006124999999980218,2.764619165333375
10,0.1,0,hub_1,pcglasso,I,2.310129700083161e-4,0.004700000000011073,2.8593879073868473
10,0.1,0,hub_1,pcglasso,I,8.11130830789687e-4,0.0036250000000052295,3.1439533820501744
10,0.1,0,hub_1,pcglasso,I,0.002848035868435802,0.0025250000000028193,3.4753472719902376
10,0.1,0,hub_1,pcglasso,I,0.010000000000000004,0.00282500000000212,3.792516974341531
10,0.1,0,hub_1,pcglassoFast_Dual,C,9.999999999999982e-9,0.04950000000003456,2.7189676974232935
10,0.1,0,hub_1,pcglassoFast_Dual,C,3.5111917342151263e-8,0.04137500000003911,2.7189678982725254
10,0.1,0,hub_1,pcglassoFast_Dual,C,1.2328467394420646e-7,0.033224999999947616,2.7189692735364606
10,0.1,0,hub_1,pcglassoFast_Dual,C,4.328761281083054e-7,0.02830000000003565,2.718971186292209
10,0.1,0,hub_1,pcglassoFast_Dual,C,1.5199110829529328e-6,0.02270000000002028,2.718979060584316
10,0.1,0,hub_1,pcglassoFast_Dual,C,5.336699231206308e-6,0.020650000000000546,2.7189881301651875
10,0.1,0,hub_1,pcglassoFast_Dual,C,1.873817422860384e-5,0.017050000000011778,2.7190155942333005
10,0.1,0,hub_1,pcglassoFast_Dual,C,6.579332246575681e-5,0.013950000000011186,2.719084792739806
10,0.1,0,hub_1,pcglassoFast_Dual,C,2.310129700083161e-4,0.013025000000004639,2.7191434746119123
10,0.1,0,hub_1,pcglassoFast_Dual,C,8.11130830789687e-4,0.010350000000001103,2.7196703916035156
10,0.1,0,hub_1,pcglassoFast_Dual,C,0.002848035868435802,0.007974999999999,2.7215360039428553
10,0.1,0,hub_1,pcglassoFast_Dual,C,0.010000000000000004,0.006049999999999933,2.729027488293725
10,0.1,0,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,0.05912499999985812,2.718967784222567
10,0.1,0,hub_1,pcglassoFast_Dual,I,3.5111917342151263e-8,0.056599999999957615,2.7189683762016865
10,0.1,0,hub_1,pcglassoFast_Dual,I,1.2328467394420646e-7,0.0578499999999849,2.7189683762016865
10,0.1,0,hub_1,pcglassoFast_Dual,I,4.328761281083054e-7,0.047800000000029284,2.718973554692946
10,0.1,0,hub_1,pcglassoFast_Dual,I,1.5199110829529328e-6,0.03749999999998863,2.719007012865446
10,0.1,0,hub_1,pcglassoFast_Dual,I,5.336699231206308e-6,0.038324999999986176,2.7190052762277297
10,0.1,0,hub_1,pcglassoFast_Dual,I,1.873817422860384e-5,0.025475000000028558,2.719560454219879
10,0.1,0,hub_1,pcglassoFast_Dual,I,6.579332246575681e-5,0.019150000000013278,2.721105799846544
10,0.1,0,hub_1,pcglassoFast_Dual,I,2.310129700083161e-4,0.012249999999988858,2.7247766369399393
10,0.1,0,hub_1,pcglassoFast_Dual,I,8.11130830789687e-4,0.011249999999998294,2.725378036260911
10,0.1,0,hub_1,pcglassoFast_Dual,I,0.002848035868435802,0.010450000000005844,2.725969202677156
10,0.1,0,hub_1,pcglassoFast_Dual,I,0.010000000000000004,0.0088750000000001,2.7312632556960734
10,0.1,0,hub_1,pcglassoFast_Primal,C,9.999999999999982e-9,0.043750000000068213,2.7189677438711097
10,0.1,0,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,0.040075000000024376,2.7189679373809907
10,0.1,0,hub_1,pcglassoFast_Primal,C,1.2328467394420646e-7,0.03452499999993961,2.7189685072708474
10,0.1,0,hub_1,pcglassoFast_Primal,C,4.328761281083054e-7,0.030700000000001636,2.7189687020382305
10,0.1,0,hub_1,pcglassoFast_Primal,C,1.5199110829529328e-6,0.02677499999996371,2.7189689880407917
10,0.1,0,hub_1,pcglassoFast_Primal,C,5.336699231206308e-6,0.023775000000000546,2.7189721478106286
10,0.1,0,hub_1,pcglassoFast_Primal,C,1.873817422860384e-5,0.020999999999986585,2.718977550789618
10,0.1,0,hub_1,pcglassoFast_Primal,C,6.579332246575681e-5,0.01869999999999834,2.7190051804317985
10,0.1,0,hub_1,pcglassoFast_Primal,C,2.310129700083161e-4,0.01379999999999768,2.7191364204492103
10,0.1,0,hub_1,pcglassoFast_Primal,C,8.11130830789687e-4,0.009475000000007583,2.719661154139154
10,0.1,0,hub_1,pcglassoFast_Primal,C,0.002848035868435802,0.00792499999999947,2.7212323935796547
10,0.1,0,hub_1,pcglassoFast_Primal,C,0.010000000000000004,0.02407499999999967,2.7271029785024834
10,0.1,0,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,0.04377499999993688,2.718967757656719
10,0.1,0,hub_1,pcglassoFast_Primal,I,3.5111917342151263e-8,0.03887500000007549,2.7189680175895727
10,0.1,0,hub_1,pcglassoFast_Primal,I,1.2328467394420646e-7,0.03252500000007785,2.718968726416409
10,0.1,0,hub_1,pcglassoFast_Primal,I,4.328761281083054e-7,0.029075000000000274,2.7189692420515708
10,0.1,0,hub_1,pcglassoFast_Primal,I,1.5199110829529328e-6,0.026000000000044564,2.7189695458298004
10,0.1,0,hub_1,pcglassoFast_Primal,I,5.336699231206308e-6,0.022549999999961302,2.7189734312033105
10,0.1,0,hub_1,pcglassoFast_Primal,I,1.873817422860384e-5,0.01910000000001446,2.718987292284374
10,0.1,0,hub_1,pcglassoFast_Primal,I,6.579332246575681e-5,0.016225000000014235,2.719031892115928
10,0.1,0,hub_1,pcglassoFast_Primal,I,2.310129700083161e-4,0.013500000000007617,2.7191919225574157
10,0.1,0,hub_1,pcglassoFast_Primal,I,8.11130830789687e-4,0.011475000000005764,2.7194528537864846
10,0.1,0,hub_1,pcglassoFast_Primal,I,0.002848035868435802,0.008900000000005548,2.7224632933897275
10,0.1,0,hub_1,pcglassoFast_Primal,I,0.010000000000000004,0.005024999999999835,2.766655259030328
10,0.1,0,random,pcglasso,C,9.999999999999982e-9,0.0648249999999507,4.109365268898888
10,0.1,0,random,pcglasso,C,3.5111917342151263e-8,0.050324999999952526,4.109365829804146
10,0.1,0,random,pcglasso,C,1.2328467394420646e-7,0.044475000000056754,4.109366608689553
10,0.1,0,random,pcglasso,C,4.328761281083054e-7,0.031350000000020375,4.109382368074119
10,0.1,0,random,pcglasso,C,1.5199110829529328e-6,0.017800000000045203,4.109610530917285
10,0.1,0,random,pcglasso,C,5.336699231206308e-6,0.01482500000007576,4.109914729224002
10,0.1,0,random,pcglasso,C,1.873817422860384e-5,0.008900000000016917,4.112938186781625
10,0.1,0,random,pcglasso,C,6.579332246575681e-5,0.005650000000019873,4.133117373244367
10,0.1,0,random,pcglasso,C,2.310129700083161e-4,0.0037250000000000226,4.199095477508758
10,0.1,0,random,pcglasso,C,8.11130830789687e-4,0.003074999999991235,4.433519079668989
10,0.1,0,random,pcglasso,C,0.002848035868435802,0.0034499999999972886,4.433519079668989
10,0.1,0,random,pcglasso,C,0.010000000000000004,0.00397499999999944,4.433519079668989
10,0.1,0,random,pcglasso,I,9.999999999999982e-9,0.0548249999999598,4.109365268670472
10,0.1,0,random,pcglasso,I,3.5111917342151263e-8,0.04827499999996689,4.109365793800627
10,0.1,0,random,pcglasso,I,1.2328467394420646e-7,0.044224999999960345,4.109366191893121
10,0.1,0,random,pcglasso,I,4.328761281083054e-7,0.02854999999993879,4.1094031846306
10,0.1,0,random,pcglasso,I,1.5199110829529328e-6,0.02364999999998645,4.10945541414705
10,0.1,0,random,pcglasso,I,5.336699231206308e-6,0.018000000000040473,4.109866008659318
10,0.1,0,random,pcglasso,I,1.873817422860384e-5,0.012800000000021327,4.113081789334354
10,0.1,0,random,pcglasso,I,6.579332246575681e-5,0.007925000000022919,4.144743887721566
10,0.1,0,random,pcglasso,I,2.310129700083161e-4,0.00449999999999875,4.573426400886397
10,0.1,0,random,pcglasso,I,8.11130830789687e-4,0.0027999999999963167,5.490509678071242
10,0.1,0,random,pcglasso,I,0.002848035868435802,0.0024250000000051843,5.279370166631667
10,0.1,0,random,pcglasso,I,0.010000000000000004,0.0026500000000062585,5.595093380842939
10,0.1,0,random,pcglassoFast_Dual,C,9.999999999999982e-9,0.06109999999996489,4.109365283944615
10,0.1,0,random,pcglassoFast_Dual,C,3.5111917342151263e-8,0.05927499999995689,4.109365322068709
10,0.1,0,random,pcglassoFast_Dual,C,1.2328467394420646e-7,0.044100000000003095,4.109365704045677
10,0.1,0,random,pcglassoFast_Dual,C,4.328761281083054e-7,0.04447500000002265,4.109365779254047
10,0.1,0,random,pcglassoFast_Dual,C,1.5199110829529328e-6,0.02355000000002292,4.109561012648797
10,0.1,0,random,pcglassoFast_Dual,C,5.336699231206308e-6,0.02414999999999736,4.109370250648655
10,0.1,0,random,pcglassoFast_Dual,C,1.873817422860384e-5,0.014500000000026603,4.11007120555591
10,0.1,0,random,pcglassoFast_Dual,C,6.579332246575681e-5,0.012674999999995861,4.11016981292757
10,0.1,0,random,pcglassoFast_Dual,C,2.310129700083161e-4,0.009200000000009822,4.112438140102638
10,0.1,0,random,pcglassoFast_Dual,C,8.11130830789687e-4,0.006824999999990667,4.113234712412378
10,0.1,0,random,pcglassoFast_Dual,C,0.002848035868435802,0.006000000000000938,4.115500005650143
10,0.1,0,random,pcglassoFast_Dual,C,0.010000000000000004,0.0048500000000007756,4.121781045576338
10,0.1,0,random,pcglassoFast_Dual,I,9.999999999999982e-9,0.06774999999988722,4.109365282520399
10,0.1,0,random,pcglassoFast_Dual,I,3.5111917342151263e-8,0.06327499999997599,4.109366462825608
10,0.1,0,random,pcglassoFast_Dual,I,1.2328467394420646e-7,0.06202500000006239,4.109365407931303
10,0.1,0,random,pcglassoFast_Dual,I,4.328761281083054e-7,0.051925000000062484,4.109381863631099
10,0.1,0,random,pcglassoFast_Dual,I,1.5199110829529328e-6,0.045150000000001,4.109405836104034
10,0.1,0,random,pcglassoFast_Dual,I,5.336699231206308e-6,0.03579999999996062,4.109482246229516
10,0.1,0,random,pcglassoFast_Dual,I,1.873817422860384e-5,0.020800000000019737,4.110298624793378
10,0.1,0,random,pcglassoFast_Dual,I,6.579332246575681e-5,0.020450000000016642,4.110315868628808
10,0.1,0,random,pcglassoFast_Dual,I,2.310129700083161e-4,0.01917500000000416,4.110440952070716
10,0.1,0,random,pcglassoFast_Dual,I,8.11130830789687e-4,0.016899999999992588,4.110608797935513
10,0.1,0,random,pcglassoFast_Dual,I,0.002848035868435802,0.013374999999997783,4.1122069750742085
10,0.1,0,random,pcglassoFast_Dual,I,0.010000000000000004,0.011450000000001381,4.114911206658552
10,0.1,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,0.0881249999999227,4.109365654006111
10,0.1,0,random,pcglassoFast_Primal,C,3.5111917342151263e-8,0.07692500000002837,4.109366485712682
